# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
156	0	  0.027161	  0.311848	     -1.00	   1003.10	   1618.47	      2.23	      1.96	      4.68	      4.13	14.55	 2.957e-03	     -1.01	Gaussian	0.000000	0.000000
157	0	  0.026670	  0.206690	     -1.00	   4477.66	    794.39	      2.98	      2.82	      6.26	      5.93	77.77	 9.121e-03	     -1.01	Gaussian	0.000000	0.000000
158	0	  0.027160	  0.228848	     -1.00	   2142.31	     15.09	      3.49	      2.02	      7.33	      4.25	76.97	 1.083e-02	     -1.01	Gaussian	0.000000	0.000000
159	0	  0.026661	  0.239083	     -1.00	   3067.50	   2572.21	      2.88	      2.44	      6.06	      5.14	81.17	 9.022e-03	     -1.00	Gaussian	0.000000	0.000000
160	0	  0.026862	  0.221448	     -1.00	    133.56	   2463.08	      1.74	      1.74	      3.66	      3.66	61.41	 9.912e-03	     -0.99	Gaussian	0.000000	0.000000
161	0	  0.024691	  0.126513	     -1.00	   4226.30	   2975.33	      4.46	      2.41	      9.37	      5.08	63.22	 9.589e-03	     -0.99	Gaussian	0.000000	0.000000
162	0	  0.026067	  0.226125	     -1.00	   1751.36	   1818.09	      2.97	      2.46	      6.24	      5.16	64.00	 8.104e-03	     -0.99	Gaussian	0.000000	0.000000
163	0	  0.027218	  0.352323	     -1.00	   2320.80	   4023.74	      1.99	      1.86	      4.18	      3.91	89.95	 2.820e-03	     -0.98	Gaussian	0.000000	0.000000
164	0	  0.026670	  0.247541	     -1.00	    603.71	    613.76	      2.55	      2.06	      5.36	      4.34	11.31	 3.227e-03	     -0.98	Gaussian	0.000000	0.000000
165	0	  0.027151	  0.344312	     -1.00	   2030.49	   1327.99	      2.00	      1.89	      4.21	      3.96	34.50	 2.569e-03	     -0.98	Gaussian	0.000000	0.000000
166	0	  0.026964	  0.290701	     -1.00	   2737.78	   3528.56	      2.28	      1.96	      4.79	      4.11	53.26	 2.129e-03	     -0.98	Gaussian	0.000000	0.000000
167	0	  0.026595	  0.214759	     -1.00	   2461.36	    769.24	      3.55	      2.67	      7.45	      5.62	23.75	 1.194e-02	     -0.98	Gaussian	0.000000	0.000000
168	0	  0.026993	  0.335823	     -1.00	   2904.34	   3471.22	      2.04	      1.90	      4.30	      3.98	79.81	 2.332e-03	     -0.98	Gaussian	0.000000	0.000000
169	0	  0.026931	  0.359730	     -1.00	   4467.72	   3201.72	      1.97	      1.79	      4.14	      3.76	67.86	 2.635e-03	     -0.97	Gaussian	0.000000	0.000000
170	0	  0.027098	  0.349118	     -1.00	   2515.99	   3773.75	      1.94	      1.86	      4.07	      3.91	79.41	 2.553e-03	     -0.96	Gaussian	0.000000	0.000000
171	0	  0.027119	  0.308120	     -1.00	   2036.14	    431.94	      2.18	      1.86	      4.57	      3.92	31.97	 2.759e-03	     -0.96	Gaussian	0.000000	0.000000
172	0	  0.026790	  0.237582	     -1.00	    231.62	   1640.86	      2.50	      2.11	      5.25	      4.43	5.47	 3.212e-03	     -0.96	Gaussian	0.000000	0.000000
173	0	  0.026522	  0.222741	     -1.00	   2206.68	    342.10	      3.22	      2.38	      6.76	      5.00	25.28	 8.340e-03	     -0.96	Gaussian	0.000000	0.000000
174	0	  0.025245	  0.155398	     -1.00	   3690.46	    390.16	      3.62	      2.86	      7.62	      6.01	80.35	 1.022e-02	     -0.96	Gaussian	0.000000	0.000000
175	0	  0.026179	  0.205068	     -1.00	   5201.48	   1063.42	      3.16	      2.79	      6.65	      5.87	78.30	 9.839e-03	     -0.96	Gaussian	0.000000	0.000000
176	0	  0.027151	  0.339968	     -1.00	   3098.87	   2386.40	      2.02	      1.81	      4.24	      3.80	89.25	 2.361e-03	     -0.95	Gaussian	0.000000	0.000000
177	0	  0.027241	  0.269420	     -1.00	    759.59	   2879.78	      2.27	      2.02	      4.77	      4.25	-7.14	 2.984e-03	     -0.95	Gaussian	0.000000	0.000000
178	0	  0.029074	  0.319327	     -1.00	   3341.71	   2120.73	      1.50	      1.36	      3.16	      2.85	62.50	 1.527e-02	     -0.95	Gaussian	0.000000	0.000000
179	0	  0.026653	  0.216726	     -1.00	    383.00	    480.02	      2.64	      2.15	      5.56	      4.52	7.85	 3.233e-03	     -0.95	Gaussian	0.000000	0.000000
180	0	  0.024792	  0.128522	     -1.00	   4634.12	   3251.18	      4.24	      2.42	      8.91	      5.09	66.35	 8.132e-03	     -0.94	Gaussian	0.000000	0.000000
181	0	  0.026869	  0.286803	     -1.00	   2184.73	     17.74	      2.25	      1.88	      4.74	      3.96	30.21	 2.747e-03	     -0.94	Gaussian	0.000000	0.000000
182	0	  0.028537	  0.225403	     -1.00	    637.46	   4083.75	      2.44	      2.21	      5.13	      4.65	-18.13	 6.764e-03	     -0.94	Gaussian	0.000000	0.000000
183	0	  0.026143	  0.129826	     -1.00	   3199.08	   2291.33	      3.96	      3.80	      8.32	      8.00	75.33	 1.405e-02	     -0.94	Gaussian	0.000000	0.000000
184	0	  0.027102	  0.325725	     -1.00	   3196.34	   2059.74	      1.97	      1.86	      4.14	      3.92	88.34	 2.356e-03	     -0.93	Gaussian	0.000000	0.000000
185	0	  0.025478	  0.092526	     -1.00	   3785.14	   1013.02	      4.76	      4.74	     10.00	      9.97	86.28	 1.532e-02	     -0.93	Gaussian	0.000000	0.000000
186	0	  0.027014	  0.332371	     -1.00	   2116.06	   1827.95	      1.91	      1.87	      4.01	      3.93	63.58	 2.524e-03	     -0.93	Gaussian	0.000000	0.000000
187	0	  0.026904	  0.332180	     -1.00	   3787.80	   3364.99	      1.96	      1.82	      4.13	      3.82	80.85	 2.510e-03	     -0.92	Gaussian	0.000000	0.000000
188	0	  0.026681	  0.242817	     -1.00	   4804.47	    777.12	      2.59	      2.15	      5.45	      4.52	40.36	 5.398e-03	     -0.92	Gaussian	0.000000	0.000000
189	0	  0.026833	  0.328768	     -1.00	   4074.01	    424.85	      1.96	      1.83	      4.13	      3.86	50.05	 2.600e-03	     -0.92	Gaussian	0.000000	0.000000
190	0	  0.026469	  0.225078	     -1.00	   5932.60	   2082.28	      1.81	      1.48	      3.80	      3.10	57.11	 1.121e-02	     -0.92	Gaussian	0.000000	0.000000
191	0	  0.027158	  0.202293	     -1.00	   2491.44	     19.51	      3.56	      3.39	      7.47	      7.12	78.69	 1.520e-02	     -0.92	Gaussian	0.000000	0.000000
192	0	  0.026893	  0.319159	     -1.00	   3783.36	   1223.69	      1.95	      1.88	      4.11	      3.95	75.35	 2.200e-03	     -0.92	Gaussian	0.000000	0.000000
193	0	  0.027069	  0.338824	     -1.00	   2880.67	   1413.79	      1.92	      1.80	      4.04	      3.77	88.32	 2.491e-03	     -0.92	Gaussian	0.000000	0.000000
194	0	  0.026525	  0.195275	     -1.00	    464.28	    253.62	      2.43	      2.43	      5.11	      5.11	49.46	 3.462e-03	     -0.91	Gaussian	0.000000	0.000000
195	0	  0.026677	  0.310854	     -1.00	   4957.35	   1739.97	      1.98	      1.88	      4.16	      3.94	62.30	 2.344e-03	     -0.91	Gaussian	0.000000	0.000000
196	0	  0.027322	  0.308510	     -1.00	   2285.42	   1189.98	      1.97	      1.89	      4.13	      3.98	46.73	 3.003e-03	     -0.90	Gaussian	0.000000	0.000000
197	0	  0.026431	  0.200253	     -1.00	   1388.42	    523.36	      2.70	      2.59	      5.67	      5.44	-16.48	 5.295e-03	     -0.90	Gaussian	0.000000	0.000000
198	0	  0.026796	  0.318051	     -1.00	   4462.93	   3608.61	      1.98	      1.82	      4.16	      3.83	71.30	 2.484e-03	     -0.90	Gaussian	0.000000	0.000000
199	0	  0.028696	  0.223174	     -1.00	   2339.42	    205.93	      1.78	      1.63	      3.74	      3.44	70.74	 1.376e-02	     -0.90	Gaussian	0.000000	0.000000
200	0	  0.027472	  0.199518	     -1.00	   2517.72	   1063.10	      1.65	      1.51	      3.47	      3.18	66.09	 1.789e-02	     -0.90	Gaussian	0.000000	0.000000
201	0	  0.026475	  0.210270	     -1.00	   4495.52	   2608.31	      3.01	      2.17	      6.32	      4.56	13.32	 6.847e-03	     -0.90	Gaussian	0.000000	0.000000
202	0	  0.026511	  0.291574	     -1.00	   5936.19	   1609.90	      2.13	      1.83	      4.48	      3.84	41.72	 2.790e-03	     -0.90	Gaussian	0.000000	0.000000
203	0	  0.026559	  0.241021	     -1.00	    648.52	   1562.86	      2.17	      2.17	      4.56	      4.56	60.98	 3.172e-03	     -0.90	Gaussian	0.000000	0.000000
204	0	  0.026907	  0.322603	     -1.00	   3429.78	   1274.71	      1.93	      1.81	      4.06	      3.80	74.68	 2.287e-03	     -0.89	Gaussian	0.000000	0.000000
205	0	  0.026655	  0.295832	     -1.00	   4379.78	     86.79	      2.09	      1.82	      4.39	      3.83	47.37	 2.532e-03	     -0.89	Gaussian	0.000000	0.000000
206	0	  0.026775	  0.195744	     -1.00	   3169.03	   3586.63	      2.87	      2.31	      6.03	      4.85	5.09	 8.810e-03	     -0.89	Gaussian	0.000000	0.000000
207	0	  0.025438	  0.146566	     -1.00	   4702.46	   3770.07	      3.58	      2.87	      7.53	      6.03	-68.51	 9.624e-03	     -0.89	Gaussian	0.000000	0.000000
208	0	  0.026808	  0.304179	     -1.00	   2935.68	    301.82	      2.02	      1.81	      4.24	      3.81	47.32	 2.412e-03	     -0.89	Gaussian	0.000000	0.000000
209	0	  0.026530	  0.226401	     -1.00	    964.20	   3882.58	      2.22	      2.22	      4.66	      4.66	-76.70	 2.605e-03	     -0.89	Gaussian	0.000000	0.000000
210	0	  0.026925	  0.267916	     -1.00	   1900.31	   3960.59	      2.08	      1.99	      4.36	      4.19	-59.21	 2.213e-03	     -0.88	Gaussian	0.000000	0.000000
211	0	  0.026886	  0.301076	     -1.00	   2563.26	   2284.05	      1.99	      1.84	      4.18	      3.87	87.75	 2.139e-03	     -0.88	Gaussian	0.000000	0.000000
212	0	  0.026731	  0.195077	     -1.00	   3130.53	   2246.16	      3.61	      2.52	      7.58	      5.31	85.99	 1.093e-02	     -0.88	Gaussian	0.000000	0.000000
213	0	  0.025125	  0.122571	     -1.00	   2831.61	   3485.08	      4.04	      2.30	      8.49	      4.83	72.24	 8.050e-03	     -0.87	Gaussian	0.000000	0.000000
214	0	  0.026201	  0.155625	     -1.00	   2238.69	   3178.43	      3.49	      3.28	      7.33	      6.90	80.46	 1.138e-02	     -0.87	Gaussian	0.000000	0.000000
215	0	  0.026780	  0.291069	     -1.00	   4107.62	   1857.95	      1.94	      1.94	      4.07	      4.07	-1.72	 2.184e-03	     -0.87	Gaussian	0.000000	0.000000
216	0	  0.026769	  0.261927	     -1.00	   2014.61	    181.85	      2.22	      1.88	      4.66	      3.95	27.70	 2.516e-03	     -0.87	Gaussian	0.000000	0.000000
217	0	  0.026714	  0.205428	     -1.00	   2718.50	    938.24	      3.24	      2.07	      6.81	      4.35	-11.56	 9.077e-03	     -0.87	Gaussian	0.000000	0.000000
218	0	  0.026784	  0.293739	     -1.00	   2871.60	   1516.63	      1.96	      1.87	      4.13	      3.94	82.90	 1.978e-03	     -0.87	Gaussian	0.000000	0.000000
219	0	  0.026460	  0.210373	     -1.00	    595.59	   3258.50	      2.27	      2.27	      4.76	      4.76	84.52	 2.578e-03	     -0.87	Gaussian	0.000000	0.000000
220	0	  0.026365	  0.236737	     -1.00	    953.12	   1448.53	      2.30	      1.98	      4.84	      4.16	12.72	 2.298e-03	     -0.87	Gaussian	0.000000	0.000000
221	0	  0.026862	  0.183765	     -1.00	   4398.33	   1887.38	      3.29	      2.26	      6.92	      4.74	56.46	 8.032e-03	     -0.87	Gaussian	0.000000	0.000000
222	0	  0.026469	  0.148208	     -1.00	   3475.52	   2448.02	      2.97	      2.96	      6.23	      6.23	86.85	 8.835e-03	     -0.87	Gaussian	0.000000	0.000000
223	0	  0.026522	  0.241898	     -1.00	   5332.27	   3251.69	      2.14	      2.05	      4.51	      4.30	37.93	 2.432e-03	     -0.86	Gaussian	0.000000	0.000000
224	0	  0.027246	  0.212449	     -1.00	   2538.26	    367.54	      1.59	      1.47	      3.34	      3.10	18.44	 1.264e-02	     -0.85	Gaussian	0.000000	0.000000
225	0	  0.019781	  0.169512	     -1.00	   2034.16	   4262.08	      2.93	      2.76	      6.17	      5.81	73.53	 1.311e-02	     -0.85	Gaussian	0.000000	0.000000
226	0	  0.026088	  0.135973	     -1.00	   3269.57	   2024.57	      3.67	      3.40	      7.71	      7.14	8.27	 1.103e-02	     -0.85	Gaussian	0.000000	0.000000
227	0	  0.026943	  0.170798	     -1.00	    298.24	   2841.70	      1.82	      1.74	      3.82	      3.66	85.30	 9.539e-03	     -0.85	Gaussian	0.000000	0.000000
228	0	  0.026796	  0.280398	     -1.00	   3450.57	   1887.61	      2.01	      1.85	      4.22	      3.88	87.55	 1.922e-03	     -0.85	Gaussian	0.000000	0.000000
229	0	  0.026887	  0.285849	     -1.00	   3188.90	   2338.52	      1.91	      1.91	      4.01	      4.01	33.55	 2.257e-03	     -0.85	Gaussian	0.000000	0.000000
230	0	  0.026988	  0.279354	     -1.00	   2883.77	   2054.96	      2.03	      1.83	      4.26	      3.85	89.45	 2.015e-03	     -0.84	Gaussian	0.000000	0.000000
231	0	  0.026923	  0.283630	     -1.00	   3200.88	   2136.35	      2.01	      1.82	      4.22	      3.82	88.36	 1.977e-03	     -0.84	Gaussian	0.000000	0.000000
232	0	  0.027129	  0.292262	     -1.00	   3103.83	   1915.80	      1.96	      1.81	      4.11	      3.81	-88.57	 2.104e-03	     -0.84	Gaussian	0.000000	0.000000
233	0	  0.026681	  0.285408	     -1.00	   4159.78	   3324.88	      1.99	      1.82	      4.17	      3.82	70.10	 2.195e-03	     -0.84	Gaussian	0.000000	0.000000
234	0	  0.026628	  0.282589	     -1.00	   3511.43	    923.94	      1.94	      1.86	      4.09	      3.91	66.03	 1.996e-03	     -0.84	Gaussian	0.000000	0.000000
235	0	  0.026641	  0.255966	     -1.00	   1409.28	   1464.96	      2.11	      1.89	      4.44	      3.97	18.28	 2.224e-03	     -0.83	Gaussian	0.000000	0.000000
236	0	  0.026433	  0.250917	     -1.00	   5393.39	   3455.55	      2.12	      1.80	      4.46	      3.79	56.84	 2.340e-03	     -0.83	Gaussian	0.000000	0.000000
237	0	  0.026319	  0.189868	     -1.00	   5386.05	   2903.50	      2.65	      2.34	      5.56	      4.91	11.53	 5.876e-03	     -0.82	Gaussian	0.000000	0.000000
238	0	  0.026718	  0.279617	     -1.00	   2011.07	   2531.02	      1.89	      1.89	      3.97	      3.97	-1.23	 2.076e-03	     -0.82	Gaussian	0.000000	0.000000
239	0	  0.026724	  0.263976	     -1.00	   3751.21	   2379.95	      2.01	      1.87	      4.22	      3.93	-89.80	 1.844e-03	     -0.82	Gaussian	0.000000	0.000000
240	0	  0.026527	  0.266943	     -1.00	   3027.05	    742.03	      1.98	      1.87	      4.16	      3.92	63.35	 1.979e-03	     -0.81	Gaussian	0.000000	0.000000
241	0	  0.027058	  0.125496	     -1.00	   3251.13	   2068.05	      1.68	      1.66	      3.53	      3.50	28.18	 1.673e-02	     -0.81	Gaussian	0.000000	0.000000
242	0	  0.026571	  0.271084	     -1.00	   3016.44	    526.93	      1.98	      1.83	      4.15	      3.85	49.59	 2.013e-03	     -0.81	Gaussian	0.000000	0.000000
243	0	  0.026535	  0.209836	     -1.00	   1978.30	   1610.57	      2.85	      2.53	      6.00	      5.32	72.51	 7.911e-03	     -0.80	Gaussian	0.000000	0.000000
244	0	  0.026374	  0.172153	     -1.00	   2963.33	   3678.38	      2.79	      2.12	      5.87	      4.45	58.50	 4.328e-03	     -0.80	Gaussian	0.000000	0.000000
245	0	  0.026515	  0.264789	     -1.00	   3592.30	    649.73	      1.94	      1.84	      4.07	      3.86	56.06	 1.952e-03	     -0.79	Gaussian	0.000000	0.000000
246	0	  0.026495	  0.252059	     -1.00	   2944.74	    137.71	      2.05	      1.82	      4.30	      3.84	40.94	 2.069e-03	     -0.79	Gaussian	0.000000	0.000000
247	0	  0.026183	  0.205272	     -1.00	    795.89	   1846.86	      2.29	      1.99	      4.82	      4.19	11.58	 2.066e-03	     -0.79	Gaussian	0.000000	0.000000
248	0	  0.026731	  0.265095	     -1.00	   2889.95	   2139.78	      1.95	      1.82	      4.10	      3.82	-84.65	 1.887e-03	     -0.79	Gaussian	0.000000	0.000000
249	0	  0.026159	  0.179485	     -1.00	   3347.69	   3143.94	      3.31	      2.46	      6.96	      5.18	31.81	 9.553e-03	     -0.78	Gaussian	0.000000	0.000000
250	0	  0.026147	  0.164167	     -1.00	    305.87	   3586.48	      2.50	      2.26	      5.26	      4.75	-3.22	 2.322e-03	     -0.78	Gaussian	0.000000	0.000000
251	0	  0.026227	  0.167691	     -1.00	    339.56	   3182.50	      2.34	      2.34	      4.92	      4.92	76.00	 2.378e-03	     -0.78	Gaussian	0.000000	0.000000
252	0	  0.026588	  0.190713	     -1.00	   3401.14	   2695.64	      2.73	      2.35	      5.74	      4.94	17.65	 6.145e-03	     -0.78	Gaussian	0.000000	0.000000
253	0	  0.026192	  0.093529	     -1.00	   2429.13	   4128.33	      4.04	      3.75	      8.50	      7.88	75.35	 1.038e-02	     -0.77	Gaussian	0.000000	0.000000
254	0	  0.026657	  0.253581	     -1.00	   3375.66	   1773.65	      1.98	      1.82	      4.15	      3.83	88.72	 1.730e-03	     -0.77	Gaussian	0.000000	0.000000
255	0	  0.026568	  0.249497	     -1.00	   1846.40	   3130.90	      1.92	      1.90	      4.04	      4.00	-71.03	 1.835e-03	     -0.77	Gaussian	0.000000	0.000000
256	0	  0.026638	  0.252467	     -1.00	   2784.23	   3382.10	      1.97	      1.83	      4.13	      3.84	86.30	 1.731e-03	     -0.77	Gaussian	0.000000	0.000000
257	0	  0.025818	  0.180567	     -1.00	   6258.63	    460.52	      2.61	      1.92	      5.48	      4.04	46.43	 2.205e-03	     -0.77	Gaussian	0.000000	0.000000
258	0	  0.025140	  0.103139	     -1.00	    193.72	   2286.22	      3.66	      2.61	      7.69	      5.48	-10.32	 3.607e-03	     -0.77	Gaussian	0.000000	0.000000
259	0	  0.026368	  0.231951	     -1.00	   2904.31	    117.73	      2.11	      1.84	      4.43	      3.87	41.41	 1.955e-03	     -0.76	Gaussian	0.000000	0.000000
260	0	  0.026225	  0.176318	     -1.00	    922.23	   2057.23	      2.42	      2.35	      5.09	      4.94	70.40	 3.090e-03	     -0.76	Gaussian	0.000000	0.000000
261	0	  0.024917	  0.081886	     -1.00	   3795.47	   1850.29	      4.35	      2.60	      9.15	      5.47	81.30	 6.305e-03	     -0.76	Gaussian	0.000000	0.000000
262	0	  0.026404	  0.201808	     -1.00	   4570.31	    886.59	      2.57	      2.29	      5.41	      4.81	70.18	 5.023e-03	     -0.76	Gaussian	0.000000	0.000000
263	0	  0.025808	  0.171060	     -1.00	   6328.41	   3299.21	      2.77	      2.16	      5.82	      4.54	21.12	 4.038e-03	     -0.75	Gaussian	0.000000	0.000000
264	0	  0.026442	  0.239450	     -1.00	   4750.57	   2978.92	      2.03	      1.83	      4.26	      3.84	66.42	 1.804e-03	     -0.75	Gaussian	0.000000	0.000000
265	0	  0.026459	  0.226330	     -1.00	   1511.94	   2093.48	      2.03	      1.92	      4.26	      4.05	18.46	 1.716e-03	     -0.75	Gaussian	0.000000	0.000000
266	0	  0.024718	  0.111142	     -1.00	   6013.03	     36.13	      3.73	      2.27	      7.84	      4.77	44.65	 3.588e-03	     -0.75	Gaussian	0.000000	0.000000
267	0	  0.026229	  0.230735	     -1.00	   5660.82	   2331.85	      2.08	      1.81	      4.37	      3.80	51.52	 1.838e-03	     -0.74	Gaussian	0.000000	0.000000
268	0	  0.026284	  0.169158	     -1.00	   3821.59	   1504.47	      2.74	      2.15	      5.77	      4.52	61.34	 4.388e-03	     -0.74	Gaussian	0.000000	0.000000
269	0	  0.026356	  0.206203	     -1.00	   2302.09	    184.96	      2.17	      1.92	      4.56	      4.03	31.98	 2.049e-03	     -0.74	Gaussian	0.000000	0.000000
270	0	  0.026373	  0.153477	     -1.00	   4427.73	   2320.71	      2.88	      1.94	      6.05	      4.07	66.53	 2.446e-03	     -0.74	Gaussian	0.000000	0.000000
271	0	  0.026153	  0.125958	     -1.00	   1358.49	    740.39	      3.08	      2.99	      6.48	      6.29	75.45	 5.597e-03	     -0.73	Gaussian	0.000000	0.000000
272	0	  0.026442	  0.192611	     -1.00	   1027.73	   3168.81	      2.10	      2.10	      4.41	      4.41	-69.10	 2.154e-03	     -0.73	Gaussian	0.000000	0.000000
273	0	  0.026430	  0.208303	     -1.00	   2871.47	    682.80	      2.23	      1.96	      4.68	      4.12	36.13	 2.497e-03	     -0.73	Gaussian	0.000000	0.000000
274	0	  0.026620	  0.235585	     -1.00	   3155.83	   2366.57	      1.98	      1.81	      4.16	      3.81	-86.08	 1.641e-03	     -0.73	Gaussian	0.000000	0.000000
275	0	  0.026539	  0.186503	     -1.00	   1275.70	   4100.68	      2.14	      2.12	      4.49	      4.45	-57.78	 2.218e-03	     -0.73	Gaussian	0.000000	0.000000
276	0	  0.026040	  0.178950	     -1.00	    577.63	   2354.86	      2.34	      2.01	      4.93	      4.22	2.34	 1.958e-03	     -0.73	Gaussian	0.000000	0.000000
277	0	  0.025466	  0.128249	     -1.00	   5940.21	     33.09	      2.91	      2.66	      6.12	      5.58	69.54	 4.499e-03	     -0.73	Gaussian	0.000000	0.000000
278	0	  0.026074	  0.198141	     -1.00	   6365.67	   2484.95	      1.68	      1.61	      3.54	      3.39	80.42	 5.904e-03	     -0.73	Gaussian	0.000000	0.000000
279	0	  0.026338	  0.153419	     -1.00	   2249.51	   3990.18	      1.72	      1.50	      3.61	      3.16	72.46	 8.430e-03	     -0.73	Gaussian	0.000000	0.000000
280	0	  0.026556	  0.226908	     -1.00	   3785.94	   2570.50	      2.02	      1.83	      4.24	      3.84	79.67	 1.647e-03	     -0.72	Gaussian	0.000000	0.000000
281	0	  0.026627	  0.224531	     -1.00	   4900.21	    992.09	      2.00	      1.87	      4.19	      3.92	59.30	 2.922e-03	     -0.72	Gaussian	0.000000	0.000000
282	0	  0.026108	  0.156535	     -1.00	   5155.60	    835.20	      3.56	      2.23	      7.48	      4.69	48.62	 7.563e-03	     -0.72	Gaussian	0.000000	0.000000
