# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
155	0	  0.026977	  0.385008	     -1.00	   4467.69	   3201.70	      2.40	      1.93	      5.05	      4.07	75.65	 2.809e-03	     -1.20	Gaussian	0.000000	0.000000
156	0	  0.027089	  0.378112	     -1.00	   4495.52	   2608.43	      2.36	      1.99	      4.96	      4.19	82.69	 3.000e-03	     -1.20	Gaussian	0.000000	0.000000
157	0	  0.028373	  0.339357	     -1.00	   2649.59	   1927.90	      1.76	      1.56	      3.69	      3.27	76.23	 2.294e-02	     -1.20	Gaussian	0.000000	0.000000
158	0	  0.026408	  0.293163	     -1.00	   4159.65	   3324.89	      2.99	      2.36	      6.29	      4.97	58.18	 7.315e-03	     -1.19	Gaussian	0.000000	0.000000
159	0	  0.027039	  0.413274	     -1.00	   2517.55	   1062.68	      2.18	      1.96	      4.58	      4.12	-89.20	 2.800e-03	     -1.19	Gaussian	0.000000	0.000000
160	0	  0.026972	  0.348915	     -1.00	   2183.49	   2985.21	      2.61	      2.05	      5.48	      4.30	55.68	 6.710e-03	     -1.19	Gaussian	0.000000	0.000000
161	0	  0.026918	  0.377869	     -1.00	   2014.58	    181.83	      2.30	      2.00	      4.84	      4.21	37.45	 3.204e-03	     -1.18	Gaussian	0.000000	0.000000
162	0	  0.027478	  0.389969	     -1.00	   5735.51	   2096.36	      2.52	      2.43	      5.29	      5.12	10.48	 9.458e-03	     -1.18	Gaussian	0.000000	0.000000
163	0	  0.027060	  0.396277	     -1.00	   3783.34	   1223.68	      2.22	      1.95	      4.67	      4.09	-89.36	 2.878e-03	     -1.17	Gaussian	0.000000	0.000000
164	0	  0.026969	  0.277517	     -1.00	   4804.59	    777.31	      3.04	      2.77	      6.39	      5.83	75.96	 1.159e-02	     -1.17	Gaussian	0.000000	0.000000
165	0	  0.027335	  0.390222	     -1.00	   3169.02	   3586.65	      2.76	      2.11	      5.80	      4.42	15.37	 1.200e-02	     -1.17	Gaussian	0.000000	0.000000
166	0	  0.026413	  0.235710	     -1.00	    195.81	   1128.49	      2.67	      2.67	      5.61	      5.61	78.16	 4.639e-03	     -1.16	Gaussian	0.000000	0.000000
167	0	  0.026664	  0.219408	     -1.00	   5434.43	   3675.84	      3.11	      3.11	      6.55	      6.53	17.35	 1.175e-02	     -1.16	Gaussian	0.000000	0.000000
168	0	  0.027204	  0.359683	     -1.00	   3188.92	   2338.51	      2.15	      2.15	      4.52	      4.52	-6.61	 4.530e-03	     -1.15	Gaussian	0.000000	0.000000
169	0	  0.026390	  0.269407	     -1.00	   2461.49	    769.42	      3.16	      2.77	      6.65	      5.82	79.72	 1.284e-02	     -1.15	Gaussian	0.000000	0.000000
170	0	  0.025969	  0.254664	     -1.00	   3664.08	   2718.34	      3.21	      2.71	      6.76	      5.70	19.37	 1.247e-02	     -1.15	Gaussian	0.000000	0.000000
171	0	  0.026698	  0.352215	     -1.00	   4107.59	   1857.95	      2.17	      2.17	      4.55	      4.55	24.87	 3.673e-03	     -1.15	Gaussian	0.000000	0.000000
172	0	  0.026995	  0.382873	     -1.00	   4392.70	   3247.55	      2.30	      1.88	      4.83	      3.95	75.72	 2.635e-03	     -1.15	Gaussian	0.000000	0.000000
173	0	  0.027025	  0.348683	     -1.00	   3450.56	   1887.58	      2.38	      1.99	      5.00	      4.18	-82.21	 2.546e-03	     -1.14	Gaussian	0.000000	0.000000
174	0	  0.026518	  0.321648	     -1.00	   1106.83	   1227.79	      2.42	      2.10	      5.09	      4.42	13.53	 2.710e-03	     -1.14	Gaussian	0.000000	0.000000
175	0	  0.026470	  0.311599	     -1.00	   1900.29	   3960.70	      2.57	      2.03	      5.40	      4.27	-75.12	 2.102e-03	     -1.13	Gaussian	0.000000	0.000000
176	0	  0.024255	  0.146069	     -1.00	   4640.73	   2310.98	      4.52	      2.58	      9.51	      5.42	53.97	 1.057e-02	     -1.13	Gaussian	0.000000	0.000000
177	0	  0.027128	  0.364880	     -1.00	   2537.93	    367.39	      1.63	      1.52	      3.43	      3.20	41.14	 1.542e-02	     -1.13	Gaussian	0.000000	0.000000
178	0	  0.027254	  0.369336	     -1.00	   3200.90	   2136.33	      2.30	      1.90	      4.83	      3.99	-84.39	 2.919e-03	     -1.13	Gaussian	0.000000	0.000000
179	0	  0.026061	  0.218157	     -1.00	    298.20	   2841.56	      3.03	      2.43	      6.37	      5.11	-28.18	 2.445e-03	     -1.13	Gaussian	0.000000	0.000000
180	0	  0.026864	  0.197061	     -1.00	   3676.12	   3078.81	      1.72	      1.66	      3.61	      3.49	71.19	 2.261e-02	     -1.12	Gaussian	0.000000	0.000000
181	0	  0.026902	  0.338908	     -1.00	   3250.57	   2067.81	      2.39	      1.97	      5.02	      4.14	-82.10	 2.255e-03	     -1.12	Gaussian	0.000000	0.000000
182	0	  0.026196	  0.230560	     -1.00	    964.16	   3882.72	      2.96	      2.33	      6.22	      4.89	-50.47	 2.110e-03	     -1.12	Gaussian	0.000000	0.000000
183	0	  0.027708	  0.255126	     -1.00	   3130.76	   2246.38	      1.77	      1.71	      3.71	      3.60	79.93	 1.664e-02	     -1.10	Gaussian	0.000000	0.000000
184	0	  0.027283	  0.347686	     -1.00	   3103.85	   1915.78	      2.32	      1.92	      4.88	      4.04	-86.13	 2.608e-03	     -1.10	Gaussian	0.000000	0.000000
185	0	  0.026227	  0.266488	     -1.00	    724.27	   1170.59	      2.41	      2.41	      5.07	      5.07	75.52	 3.531e-03	     -1.10	Gaussian	0.000000	0.000000
186	0	  0.027142	  0.402536	     -1.00	   2700.24	   3220.97	      2.13	      1.79	      4.49	      3.77	86.64	 2.542e-03	     -1.10	Gaussian	0.000000	0.000000
187	0	  0.025928	  0.201462	     -1.00	    339.50	   3182.71	      3.12	      2.44	      6.56	      5.14	-34.35	 2.185e-03	     -1.09	Gaussian	0.000000	0.000000
188	0	  0.026685	  0.291558	     -1.00	   2784.20	   3382.06	      2.72	      2.16	      5.71	      4.54	73.88	 5.686e-03	     -1.09	Gaussian	0.000000	0.000000
189	0	  0.026461	  0.310941	     -1.00	   5932.75	   2082.58	      2.58	      1.89	      5.42	      3.97	48.35	 2.637e-03	     -1.08	Gaussian	0.000000	0.000000
190	0	  0.026632	  0.360832	     -1.00	   2904.32	    117.75	      2.16	      1.93	      4.54	      4.06	61.65	 2.722e-03	     -1.08	Gaussian	0.000000	0.000000
191	0	  0.026280	  0.222871	     -1.00	    486.78	    680.54	      2.58	      2.58	      5.42	      5.42	68.56	 4.328e-03	     -1.07	Gaussian	0.000000	0.000000
192	0	  0.026763	  0.316679	     -1.00	   1431.45	   1578.60	      2.27	      2.06	      4.78	      4.33	19.60	 2.394e-03	     -1.07	Gaussian	0.000000	0.000000
193	0	  0.026165	  0.199003	     -1.00	    363.26	   3341.36	      2.98	      2.50	      6.26	      5.25	-30.16	 2.660e-03	     -1.07	Gaussian	0.000000	0.000000
194	0	  0.025939	  0.200764	     -1.00	    554.81	   3556.88	      3.07	      2.38	      6.45	      5.01	-43.77	 2.026e-03	     -1.06	Gaussian	0.000000	0.000000
195	0	  0.027787	  0.283356	     -1.00	   3198.68	   2291.11	      1.56	      1.52	      3.28	      3.19	78.00	 1.739e-02	     -1.06	Gaussian	0.000000	0.000000
196	0	  0.026863	  0.352032	     -1.00	   3429.78	   1274.70	      2.17	      1.91	      4.57	      4.01	-87.25	 2.538e-03	     -1.06	Gaussian	0.000000	0.000000
197	0	  0.026971	  0.338281	     -1.00	   2889.95	   2139.76	      2.31	      1.86	      4.86	      3.92	-84.02	 2.625e-03	     -1.06	Gaussian	0.000000	0.000000
198	0	  0.026834	  0.358071	     -1.00	   4843.98	   3217.78	      2.26	      1.80	      4.74	      3.79	69.13	 2.610e-03	     -1.06	Gaussian	0.000000	0.000000
199	0	  0.026465	  0.314348	     -1.00	   5660.90	   2331.99	      2.45	      1.89	      5.16	      3.96	58.06	 2.582e-03	     -1.06	Gaussian	0.000000	0.000000
200	0	  0.026342	  0.240403	     -1.00	   3146.32	     33.25	      2.87	      2.47	      6.03	      5.18	76.75	 8.075e-03	     -1.06	Gaussian	0.000000	0.000000
201	0	  0.026909	  0.310618	     -1.00	   3401.02	   2695.59	      2.40	      2.26	      5.05	      4.74	4.03	 6.095e-03	     -1.05	Gaussian	0.000000	0.000000
202	0	  0.026015	  0.240213	     -1.00	    577.60	   2354.97	      2.45	      2.45	      5.15	      5.15	-85.44	 2.916e-03	     -1.05	Gaussian	0.000000	0.000000
203	0	  0.026588	  0.260846	     -1.00	   1409.29	   1465.02	      2.73	      2.27	      5.75	      4.77	89.69	 5.823e-03	     -1.05	Gaussian	0.000000	0.000000
204	0	  0.025996	  0.206442	     -1.00	    595.58	   3258.61	      2.91	      2.38	      6.12	      5.01	-36.75	 2.126e-03	     -1.05	Gaussian	0.000000	0.000000
205	0	  0.026744	  0.315023	     -1.00	   1615.69	   3248.49	      2.24	      2.03	      4.70	      4.27	-68.11	 2.298e-03	     -1.05	Gaussian	0.000000	0.000000
206	0	  0.026587	  0.338659	     -1.00	   2935.71	    301.79	      2.16	      1.93	      4.55	      4.06	57.84	 2.468e-03	     -1.04	Gaussian	0.000000	0.000000
207	0	  0.026319	  0.259506	     -1.00	   1636.59	   3904.71	      2.52	      2.13	      5.30	      4.48	-65.90	 2.102e-03	     -1.03	Gaussian	0.000000	0.000000
208	0	  0.026111	  0.237695	     -1.00	   5655.28	    611.28	      3.21	      2.59	      6.75	      5.44	19.14	 8.852e-03	     -1.03	Gaussian	0.000000	0.000000
209	0	  0.025674	  0.206375	     -1.00	   3690.44	    390.15	      3.17	      2.61	      6.67	      5.49	82.53	 9.372e-03	     -1.02	Gaussian	0.000000	0.000000
210	0	  0.026224	  0.205721	     -1.00	   1235.50	   3647.68	      1.94	      1.80	      4.07	      3.78	-87.37	 1.192e-02	     -1.02	Gaussian	0.000000	0.000000
211	0	  0.026164	  0.179768	     -1.00	   3168.18	    948.21	      3.66	      3.66	      7.69	      7.69	85.20	 1.641e-02	     -1.02	Gaussian	0.000000	0.000000
212	0	  0.026066	  0.165159	     -1.00	   3784.39	   1013.02	      3.87	      3.82	      8.13	      8.03	81.17	 1.670e-02	     -1.01	Gaussian	0.000000	0.000000
213	0	  0.026633	  0.309011	     -1.00	   2871.60	   1516.57	      2.25	      1.94	      4.73	      4.07	-86.33	 2.067e-03	     -1.01	Gaussian	0.000000	0.000000
214	0	  0.026530	  0.293596	     -1.00	   4989.57	   2001.10	      2.33	      1.96	      4.90	      4.13	70.99	 2.293e-03	     -1.00	Gaussian	0.000000	0.000000
215	0	  0.026091	  0.242805	     -1.00	   1027.72	   3168.93	      2.55	      2.17	      5.36	      4.56	-49.94	 1.873e-03	     -1.00	Gaussian	0.000000	0.000000
216	0	  0.026275	  0.247457	     -1.00	   5332.28	   3251.69	      2.26	      2.08	      4.75	      4.38	67.85	 3.919e-03	     -1.00	Gaussian	0.000000	0.000000
217	0	  0.026857	  0.330927	     -1.00	   2139.97	   3181.74	      2.13	      1.89	      4.49	      3.98	86.87	 2.157e-03	     -1.00	Gaussian	0.000000	0.000000
218	0	  0.027094	  0.242350	     -1.00	   2516.56	   4076.54	      1.99	      1.79	      4.19	      3.75	79.32	 1.112e-02	     -1.00	Gaussian	0.000000	0.000000
219	0	  0.026809	  0.291301	     -1.00	   3375.64	   1773.62	      2.33	      1.96	      4.90	      4.12	-83.90	 2.116e-03	     -1.00	Gaussian	0.000000	0.000000
220	0	  0.026574	  0.284905	     -1.00	   2369.63	    178.48	      1.92	      1.70	      4.04	      3.57	57.77	 7.063e-03	     -1.00	Gaussian	0.000000	0.000000
221	0	  0.026853	  0.294017	     -1.00	   4511.99	   1252.28	      1.90	      1.84	      4.00	      3.87	85.81	 6.495e-03	     -0.99	Gaussian	0.000000	0.000000
222	0	  0.025410	  0.188542	     -1.00	   5843.61	   3956.03	      3.48	      2.21	      7.31	      4.64	57.75	 3.275e-03	     -0.99	Gaussian	0.000000	0.000000
223	0	  0.026654	  0.310779	     -1.00	   1978.29	   1610.56	      2.17	      1.93	      4.55	      4.06	-89.81	 2.244e-03	     -0.98	Gaussian	0.000000	0.000000
224	0	  0.026790	  0.281523	     -1.00	   3155.85	   2366.56	      2.15	      2.15	      4.51	      4.51	31.79	 3.503e-03	     -0.98	Gaussian	0.000000	0.000000
225	0	  0.026488	  0.295885	     -1.00	   2302.08	    184.95	      2.21	      1.98	      4.66	      4.16	48.94	 2.475e-03	     -0.98	Gaussian	0.000000	0.000000
226	0	  0.027085	  0.197899	     -1.00	   3269.66	   2024.48	      3.43	      3.33	      7.21	      6.99	5.24	 1.394e-02	     -0.98	Gaussian	0.000000	0.000000
227	0	  0.025558	  0.143879	     -1.00	   3856.99	    574.27	      3.94	      3.92	      8.28	      8.23	78.00	 1.426e-02	     -0.98	Gaussian	0.000000	0.000000
228	0	  0.026422	  0.282816	     -1.00	   5386.07	   2903.53	      2.17	      1.92	      4.55	      4.04	60.27	 3.552e-03	     -0.97	Gaussian	0.000000	0.000000
229	0	  0.026207	  0.270343	     -1.00	   5936.21	   1609.93	      2.50	      1.87	      5.26	      3.94	47.98	 2.454e-03	     -0.97	Gaussian	0.000000	0.000000
230	0	  0.025537	  0.214802	     -1.00	   6258.75	    460.58	      2.89	      2.03	      6.07	      4.27	39.53	 2.472e-03	     -0.96	Gaussian	0.000000	0.000000
231	0	  0.026314	  0.232531	     -1.00	   4634.14	   3251.57	      1.19	      1.19	      2.50	      2.50	75.57	 1.630e-02	     -0.96	Gaussian	0.000000	0.000000
232	0	  0.026442	  0.272729	     -1.00	   2184.75	     17.69	      2.36	      1.93	      4.96	      4.07	34.77	 2.451e-03	     -0.96	Gaussian	0.000000	0.000000
233	0	  0.026662	  0.312535	     -1.00	   2901.91	   3394.65	      2.19	      1.81	      4.61	      3.81	86.22	 1.948e-03	     -0.95	Gaussian	0.000000	0.000000
234	0	  0.026691	  0.142870	     -1.00	   3751.50	   2380.23	      4.01	      3.80	      8.42	      7.99	10.46	 1.510e-02	     -0.95	Gaussian	0.000000	0.000000
235	0	  0.025599	  0.145990	     -1.00	    305.87	   3586.63	      3.26	      2.59	      6.86	      5.44	-39.73	 1.968e-03	     -0.95	Gaussian	0.000000	0.000000
236	0	  0.026043	  0.222148	     -1.00	   1293.52	   3100.33	      2.59	      2.15	      5.44	      4.51	-69.75	 1.631e-03	     -0.95	Gaussian	0.000000	0.000000
237	0	  0.025657	  0.170588	     -1.00	    193.69	   2286.36	      2.68	      2.68	      5.64	      5.64	-76.27	 2.969e-03	     -0.95	Gaussian	0.000000	0.000000
238	0	  0.026442	  0.292827	     -1.00	   2944.76	    137.71	      2.15	      1.94	      4.53	      4.07	54.55	 2.361e-03	     -0.94	Gaussian	0.000000	0.000000
239	0	  0.026493	  0.196352	     -1.00	   2831.48	   3485.07	      3.27	      3.05	      6.88	      6.42	78.12	 9.418e-03	     -0.94	Gaussian	0.000000	0.000000
240	0	  0.027090	  0.275756	     -1.00	   2238.61	   3178.28	      1.73	      1.59	      3.63	      3.34	67.35	 9.776e-03	     -0.94	Gaussian	0.000000	0.000000
241	0	  0.027020	  0.263079	     -1.00	   3285.63	   2125.49	      2.36	      1.96	      4.96	      4.12	-80.79	 2.242e-03	     -0.94	Gaussian	0.000000	0.000000
242	0	  0.026743	  0.248455	     -1.00	   2904.24	   3471.04	      1.77	      1.59	      3.71	      3.34	68.91	 9.827e-03	     -0.94	Gaussian	0.000000	0.000000
243	0	  0.026064	  0.181260	     -1.00	   1003.29	   1618.69	      2.06	      1.92	      4.33	      4.04	6.71	 8.341e-03	     -0.94	Gaussian	0.000000	0.000000
244	0	  0.025990	  0.131701	     -1.00	     26.60	   3816.80	      3.25	      2.83	      6.83	      5.95	-27.09	 2.484e-03	     -0.94	Gaussian	0.000000	0.000000
245	0	  0.025364	  0.131253	     -1.00	   3763.42	   2209.12	      3.73	      3.44	      7.84	      7.24	0.84	 8.784e-03	     -0.94	Gaussian	0.000000	0.000000
246	0	  0.026570	  0.200738	     -1.00	    953.16	   1448.93	      1.85	      1.74	      3.89	      3.65	85.11	 1.187e-02	     -0.94	Gaussian	0.000000	0.000000
247	0	  0.026454	  0.217933	     -1.00	   1358.41	    740.24	      1.94	      1.84	      4.07	      3.87	41.57	 8.111e-03	     -0.93	Gaussian	0.000000	0.000000
248	0	  0.026862	  0.128998	     -1.00	   1800.84	   3015.07	      1.84	      1.84	      3.87	      3.87	18.55	 1.754e-02	     -0.93	Gaussian	0.000000	0.000000
249	0	  0.026762	  0.216603	     -1.00	   4070.10	   3487.32	      3.55	      2.20	      7.46	      4.63	9.49	 1.162e-02	     -0.93	Gaussian	0.000000	0.000000
250	0	  0.025854	  0.186179	     -1.00	   1275.68	   4100.80	      2.87	      2.24	      6.04	      4.71	-60.02	 1.656e-03	     -0.93	Gaussian	0.000000	0.000000
251	0	  0.026876	  0.246972	     -1.00	   2428.87	   4128.22	      2.50	      1.92	      5.25	      4.04	-85.44	 2.519e-03	     -0.93	Gaussian	0.000000	0.000000
252	0	  0.026199	  0.286346	     -1.00	   4238.03	     60.05	      2.19	      1.89	      4.60	      3.97	60.94	 2.420e-03	     -0.92	Gaussian	0.000000	0.000000
253	0	  0.025809	  0.165039	     -1.00	    133.75	   2463.23	      2.67	      2.67	      5.62	      5.62	89.48	 2.920e-03	     -0.92	Gaussian	0.000000	0.000000
254	0	  0.026293	  0.262898	     -1.00	   3690.97	   3670.23	      2.40	      1.85	      5.05	      3.89	81.80	 1.886e-03	     -0.92	Gaussian	0.000000	0.000000
255	0	  0.025574	  0.114424	     -1.00	     17.23	   3216.31	      2.45	      2.24	      5.14	      4.70	-82.13	 7.030e-03	     -0.92	Gaussian	0.000000	0.000000
256	0	  0.026641	  0.246742	     -1.00	   3516.74	   2344.63	      2.39	      1.97	      5.03	      4.14	-87.20	 1.933e-03	     -0.91	Gaussian	0.000000	0.000000
257	0	  0.026707	  0.299461	     -1.00	   2709.18	   2006.04	      1.97	      1.97	      4.14	      4.14	-1.74	 2.912e-03	     -0.91	Gaussian	0.000000	0.000000
258	0	  0.026593	  0.267430	     -1.00	   3114.92	   3241.78	      2.32	      1.87	      4.87	      3.93	88.90	 2.027e-03	     -0.91	Gaussian	0.000000	0.000000
259	0	  0.026372	  0.194756	     -1.00	   4226.26	   2975.30	      3.21	      2.27	      6.74	      4.78	68.68	 6.106e-03	     -0.91	Gaussian	0.000000	0.000000
260	0	  0.025538	  0.141327	     -1.00	    518.35	   3826.91	      3.22	      2.54	      6.78	      5.33	-42.87	 1.692e-03	     -0.91	Gaussian	0.000000	0.000000
261	0	  0.026632	  0.251723	     -1.00	   2952.59	   2024.75	      2.34	      1.95	      4.93	      4.10	-83.49	 1.845e-03	     -0.91	Gaussian	0.000000	0.000000
262	0	  0.026370	  0.252286	     -1.00	   4750.54	   2978.90	      2.36	      1.93	      4.97	      4.06	69.41	 1.881e-03	     -0.91	Gaussian	0.000000	0.000000
263	0	  0.026386	  0.257421	     -1.00	   4210.48	   1223.56	      2.26	      1.97	      4.75	      4.15	84.13	 1.815e-03	     -0.91	Gaussian	0.000000	0.000000
264	0	  0.026451	  0.251682	     -1.00	   3448.81	   2155.74	      2.34	      1.95	      4.93	      4.09	-85.58	 1.848e-03	     -0.91	Gaussian	0.000000	0.000000
265	0	  0.026586	  0.254816	     -1.00	   3865.88	   2317.30	      2.33	      1.93	      4.89	      4.06	-88.89	 2.027e-03	     -0.90	Gaussian	0.000000	0.000000
266	0	  0.026558	  0.223361	     -1.00	   1845.96	   3130.76	      1.64	      1.58	      3.44	      3.31	34.73	 1.319e-02	     -0.90	Gaussian	0.000000	0.000000
267	0	  0.026505	  0.248637	     -1.00	   3283.68	   3564.60	      2.40	      1.91	      5.04	      4.01	86.49	 1.913e-03	     -0.90	Gaussian	0.000000	0.000000
268	0	  0.024615	  0.074258	     -1.00	   3226.26	   2510.04	      5.14	      3.04	     10.81	      6.40	-3.16	 8.557e-03	     -0.90	Gaussian	0.000000	0.000000
269	0	  0.025692	  0.212504	     -1.00	   6209.78	   2512.93	      2.77	      1.91	      5.83	      4.02	49.85	 1.841e-03	     -0.89	Gaussian	0.000000	0.000000
270	0	  0.025986	  0.192426	     -1.00	    960.63	   3145.70	      2.55	      2.29	      5.36	      4.82	-39.76	 1.819e-03	     -0.89	Gaussian	0.000000	0.000000
271	0	  0.027268	  0.264241	     -1.00	   3511.05	    923.86	      1.37	      1.28	      2.89	      2.70	21.45	 1.658e-02	     -0.89	Gaussian	0.000000	0.000000
272	0	  0.026092	  0.109194	     -1.00	    125.66	   1890.36	      1.88	      1.88	      3.96	      3.96	87.69	 1.102e-02	     -0.89	Gaussian	0.000000	0.000000
273	0	  0.025809	  0.176572	     -1.00	    574.24	    781.94	      2.52	      2.52	      5.30	      5.30	69.52	 2.999e-03	     -0.89	Gaussian	0.000000	0.000000
274	0	  0.026254	  0.230762	     -1.00	   1429.94	   2937.71	      2.33	      2.06	      4.90	      4.32	-67.97	 1.798e-03	     -0.88	Gaussian	0.000000	0.000000
275	0	  0.026413	  0.231978	     -1.00	   3317.54	   2183.78	      2.40	      1.97	      5.05	      4.14	-85.17	 1.571e-03	     -0.88	Gaussian	0.000000	0.000000
276	0	  0.026705	  0.146317	     -1.00	   4056.89	   1627.16	      1.71	      1.39	      3.60	      2.91	84.82	 1.617e-02	     -0.88	Gaussian	0.000000	0.000000
277	0	  0.026714	  0.187775	     -1.00	   2491.47	     19.40	      3.57	      3.40	      7.51	      7.14	78.39	 1.402e-02	     -0.87	Gaussian	0.000000	0.000000
278	0	  0.026285	  0.255618	     -1.00	   2270.73	    802.75	      2.15	      1.99	      4.51	      4.17	76.07	 1.910e-03	     -0.87	Gaussian	0.000000	0.000000
279	0	  0.026376	  0.243039	     -1.00	   1511.97	   2093.46	      2.10	      2.10	      4.41	      4.41	-5.45	 1.870e-03	     -0.86	Gaussian	0.000000	0.000000
280	0	  0.026056	  0.167303	     -1.00	   2717.60	   1386.30	      3.08	      2.78	      6.48	      5.84	84.18	 7.462e-03	     -0.86	Gaussian	0.000000	0.000000
281	0	  0.025949	  0.192602	     -1.00	   5361.57	   2386.25	      3.15	      2.07	      6.62	      4.34	-63.59	 6.969e-03	     -0.86	Gaussian	0.000000	0.000000
282	0	  0.025800	  0.130537	     -1.00	   3102.02	    135.27	      3.29	      3.29	      6.91	      6.91	75.65	 9.062e-03	     -0.86	Gaussian	0.000000	0.000000
