# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
1515	0	  0.025699	  0.042395	     -1.00	   3087.96	   2733.57	      2.15	      2.10	      4.52	      4.41	70.17	 5.327e-04	     -0.21	Gaussian	0.000000	0.000000
1516	0	  0.025578	  0.037385	     -1.00	   2416.57	   3072.10	      1.71	      1.32	      3.60	      2.78	59.66	 2.064e-03	     -0.21	Gaussian	0.000000	0.000000
1517	0	  0.025380	  0.022301	     -1.00	   3324.95	     88.74	      1.94	      1.92	      4.08	      4.03	70.18	 2.165e-03	     -0.21	Gaussian	0.000000	0.000000
1518	0	  0.025323	  0.037128	     -1.00	   5006.44	   1827.41	      2.37	      2.18	      4.97	      4.58	78.69	 5.144e-04	     -0.21	Gaussian	0.000000	0.000000
1519	0	  0.024806	  0.021038	     -1.00	   6090.46	   2054.19	      3.71	      2.46	      7.79	      5.17	-61.53	 6.750e-04	     -0.21	Gaussian	0.000000	0.000000
1520	0	  0.025671	  0.041796	     -1.00	   2316.52	   1317.80	      2.15	      2.14	      4.51	      4.49	-77.50	 7.632e-04	     -0.21	Gaussian	0.000000	0.000000
1521	0	  0.025197	  0.033813	     -1.00	   1104.82	   1148.69	      2.41	      2.35	      5.07	      4.93	11.61	 5.557e-04	     -0.21	Gaussian	0.000000	0.000000
1522	0	  0.025503	  0.043996	     -1.00	   3452.03	    797.97	      2.18	      2.00	      4.57	      4.20	74.65	 5.065e-04	     -0.21	Gaussian	0.000000	0.000000
1523	0	  0.025082	  0.021984	     -1.00	   5162.96	   1093.18	      3.41	      3.38	      7.17	      7.10	79.75	 1.321e-03	     -0.21	Gaussian	0.000000	0.000000
1524	0	  0.025495	  0.022106	     -1.00	   2214.95	   1141.85	      1.69	      1.66	      3.55	      3.48	72.95	 2.480e-03	     -0.21	Gaussian	0.000000	0.000000
1525	0	  0.025156	  0.033621	     -1.00	    296.61	   2217.38	      2.47	      2.30	      5.19	      4.83	20.21	 7.871e-04	     -0.21	Gaussian	0.000000	0.000000
1526	0	  0.025544	  0.042917	     -1.00	   2721.64	   3339.99	      2.11	      2.10	      4.44	      4.41	78.24	 5.287e-04	     -0.21	Gaussian	0.000000	0.000000
1527	0	  0.025448	  0.018181	     -1.00	   2478.98	   1799.38	      4.33	      4.32	      9.10	      9.08	3.26	 1.976e-03	     -0.21	Gaussian	0.000000	0.000000
1528	0	  0.025089	  0.034662	     -1.00	    708.63	   3468.90	      2.40	      2.29	      5.05	      4.82	6.33	 5.291e-04	     -0.21	Gaussian	0.000000	0.000000
1529	0	  0.025282	  0.035602	     -1.00	   4729.39	   3130.19	      2.57	      2.15	      5.40	      4.52	53.94	 6.022e-04	     -0.21	Gaussian	0.000000	0.000000
1530	0	  0.025287	  0.037688	     -1.00	   1555.23	    410.85	      2.40	      2.11	      5.04	      4.43	39.02	 5.885e-04	     -0.21	Gaussian	0.000000	0.000000
1531	0	  0.025140	  0.038231	     -1.00	    922.85	   1767.93	      2.27	      2.19	      4.78	      4.60	30.08	 5.383e-04	     -0.21	Gaussian	0.000000	0.000000
1532	0	  0.025351	  0.037016	     -1.00	   2829.65	    171.70	      2.42	      2.13	      5.08	      4.47	44.69	 5.752e-04	     -0.21	Gaussian	0.000000	0.000000
1533	0	  0.025421	  0.038509	     -1.00	   2577.00	    471.26	      2.36	      2.09	      4.97	      4.39	52.88	 5.135e-04	     -0.21	Gaussian	0.000000	0.000000
1534	0	  0.025439	  0.042181	     -1.00	   4423.31	    480.89	      2.19	      2.06	      4.61	      4.33	76.53	 5.465e-04	     -0.21	Gaussian	0.000000	0.000000
1535	0	  0.026774	  0.045209	     -1.00	   3191.11	   2220.89	      2.17	      1.94	      4.56	      4.07	84.09	 3.926e-03	     -0.21	Gaussian	0.000000	0.000000
1536	0	  0.025546	  0.042576	     -1.00	   3465.13	   3908.93	      2.22	      2.00	      4.67	      4.21	82.13	 5.753e-04	     -0.21	Gaussian	0.000000	0.000000
1537	0	  0.025100	  0.031273	     -1.00	    452.54	   3163.91	      2.56	      2.36	      5.39	      4.96	11.90	 5.439e-04	     -0.21	Gaussian	0.000000	0.000000
1538	0	  0.025369	  0.039750	     -1.00	   4065.61	    656.80	      2.28	      2.08	      4.80	      4.38	65.20	 4.744e-04	     -0.21	Gaussian	0.000000	0.000000
1539	0	  0.025703	  0.040842	     -1.00	   2888.79	   1373.42	      2.24	      2.07	      4.70	      4.35	77.20	 7.135e-04	     -0.21	Gaussian	0.000000	0.000000
1540	0	  0.025206	  0.030247	     -1.00	   4473.54	    563.19	      2.94	      2.80	      6.17	      5.88	80.10	 1.065e-03	     -0.21	Gaussian	0.000000	0.000000
1541	0	  0.024933	  0.029331	     -1.00	   6002.73	   4130.10	      2.85	      2.26	      5.99	      4.75	49.54	 4.663e-04	     -0.21	Gaussian	0.000000	0.000000
1542	0	  0.025629	  0.024629	     -1.00	   2542.83	   2450.63	      1.53	      1.44	      3.22	      3.03	79.49	 2.467e-03	     -0.21	Gaussian	0.000000	0.000000
1543	0	  0.025789	  0.024668	     -1.00	   3264.02	   2352.53	      1.92	      1.88	      4.03	      3.96	78.73	 2.177e-03	     -0.21	Gaussian	0.000000	0.000000
1544	0	  0.025402	  0.025664	     -1.00	   2036.18	   1626.76	      3.20	      3.20	      6.73	      6.72	9.72	 1.333e-03	     -0.21	Gaussian	0.000000	0.000000
1545	0	  0.025617	  0.041773	     -1.00	   2727.29	   1730.62	      2.21	      2.04	      4.64	      4.29	87.58	 5.342e-04	     -0.21	Gaussian	0.000000	0.000000
1546	0	  0.025513	  0.040424	     -1.00	   2286.36	   3799.62	      2.24	      2.08	      4.70	      4.37	87.45	 5.105e-04	     -0.21	Gaussian	0.000000	0.000000
1547	0	  0.025043	  0.035722	     -1.00	    892.81	   2577.68	      2.40	      2.20	      5.04	      4.62	12.88	 5.083e-04	     -0.21	Gaussian	0.000000	0.000000
1548	0	  0.025244	  0.036283	     -1.00	   1343.85	    933.59	      2.41	      2.15	      5.06	      4.53	33.87	 5.414e-04	     -0.21	Gaussian	0.000000	0.000000
1549	0	  0.025210	  0.036193	     -1.00	   1205.53	   1043.11	      2.28	      2.28	      4.79	      4.79	79.78	 5.836e-04	     -0.21	Gaussian	0.000000	0.000000
1550	0	  0.025577	  0.039701	     -1.00	   3735.70	   3646.68	      2.25	      2.10	      4.73	      4.41	83.59	 4.799e-04	     -0.21	Gaussian	0.000000	0.000000
1551	0	  0.024840	  0.030160	     -1.00	    192.98	    612.60	      2.49	      2.49	      5.24	      5.24	-60.92	 6.687e-04	     -0.21	Gaussian	0.000000	0.000000
1552	0	  0.025298	  0.038996	     -1.00	   5588.85	   1981.82	      2.33	      2.07	      4.89	      4.34	57.51	 9.656e-04	     -0.21	Gaussian	0.000000	0.000000
1553	0	  0.025507	  0.038435	     -1.00	   4604.40	   3467.59	      2.34	      2.08	      4.92	      4.38	73.70	 8.185e-04	     -0.21	Gaussian	0.000000	0.000000
1554	0	  0.025426	  0.025235	     -1.00	   3188.35	   3498.03	      3.63	      3.00	      7.62	      6.32	10.21	 1.325e-03	     -0.21	Gaussian	0.000000	0.000000
1555	0	  0.024660	  0.028433	     -1.00	    299.17	     35.95	      2.56	      2.56	      5.39	      5.39	74.44	 5.943e-04	     -0.21	Gaussian	0.000000	0.000000
1556	0	  0.025410	  0.039378	     -1.00	   4314.96	   1127.27	      2.27	      2.09	      4.77	      4.39	84.07	 5.678e-04	     -0.21	Gaussian	0.000000	0.000000
1557	0	  0.025569	  0.020157	     -1.00	   1537.06	   4081.56	      1.85	      1.85	      3.90	      3.89	86.55	 2.043e-03	     -0.21	Gaussian	0.000000	0.000000
1558	0	  0.025121	  0.034117	     -1.00	   5748.08	     91.90	      2.60	      2.11	      5.46	      4.43	51.85	 1.605e-03	     -0.21	Gaussian	0.000000	0.000000
1559	0	  0.025367	  0.036472	     -1.00	   1229.63	   3082.53	      2.29	      2.23	      4.81	      4.69	61.97	 5.276e-04	     -0.21	Gaussian	0.000000	0.000000
1560	0	  0.025619	  0.036531	     -1.00	    969.21	   2181.56	      2.28	      2.24	      4.78	      4.71	45.25	 6.957e-04	     -0.21	Gaussian	0.000000	0.000000
1561	0	  0.025577	  0.040335	     -1.00	   3105.97	   3691.77	      2.24	      2.06	      4.72	      4.32	86.64	 5.193e-04	     -0.21	Gaussian	0.000000	0.000000
1562	0	  0.025422	  0.040540	     -1.00	   1950.93	   1812.96	      2.20	      2.08	      4.63	      4.38	64.11	 5.192e-04	     -0.21	Gaussian	0.000000	0.000000
1563	0	  0.025719	  0.040375	     -1.00	   3586.79	   1814.60	      2.25	      2.05	      4.73	      4.30	83.34	 5.205e-04	     -0.21	Gaussian	0.000000	0.000000
1564	0	  0.025476	  0.041811	     -1.00	   4347.84	   1540.71	      2.18	      2.05	      4.57	      4.30	73.55	 5.198e-04	     -0.21	Gaussian	0.000000	0.000000
1565	0	  0.025545	  0.036469	     -1.00	   3764.45	   3066.09	      2.71	      2.53	      5.69	      5.32	36.82	 1.039e-03	     -0.21	Gaussian	0.000000	0.000000
1566	0	  0.025527	  0.023301	     -1.00	   3977.05	   2197.14	      4.26	      3.44	      8.96	      7.22	89.08	 1.968e-03	     -0.21	Gaussian	0.000000	0.000000
1567	0	  0.025660	  0.042014	     -1.00	   2636.19	   2356.99	      2.20	      2.00	      4.63	      4.21	78.73	 5.229e-04	     -0.21	Gaussian	0.000000	0.000000
1568	0	  0.025651	  0.040297	     -1.00	   2081.99	   3872.47	      2.14	      2.14	      4.50	      4.50	-0.46	 6.027e-04	     -0.21	Gaussian	0.000000	0.000000
1569	0	  0.025217	  0.029947	     -1.00	   4855.50	    460.06	      1.86	      1.67	      3.90	      3.52	85.21	 1.890e-03	     -0.21	Gaussian	0.000000	0.000000
1570	0	  0.025141	  0.041145	     -1.00	   5856.98	   2958.36	      1.84	      1.79	      3.87	      3.76	44.17	 1.154e-03	     -0.21	Gaussian	0.000000	0.000000
1571	0	  0.025823	  0.024414	     -1.00	   3714.38	   1986.12	      3.58	      2.72	      7.53	      5.71	86.74	 1.670e-03	     -0.21	Gaussian	0.000000	0.000000
1572	0	  0.025672	  0.032201	     -1.00	     95.23	    920.75	      2.56	      2.25	      5.37	      4.73	18.23	 1.402e-03	     -0.21	Gaussian	0.000000	0.000000
1573	0	  0.025357	  0.035871	     -1.00	   2529.02	     89.42	      2.44	      2.11	      5.14	      4.44	44.39	 6.450e-04	     -0.21	Gaussian	0.000000	0.000000
1574	0	  0.024719	  0.028529	     -1.00	    132.14	   1128.74	      2.66	      2.44	      5.59	      5.12	21.48	 5.394e-04	     -0.21	Gaussian	0.000000	0.000000
1575	0	  0.024893	  0.032104	     -1.00	    414.78	   1982.46	      2.40	      2.40	      5.04	      5.04	59.15	 5.498e-04	     -0.21	Gaussian	0.000000	0.000000
1576	0	  0.024975	  0.032481	     -1.00	   6052.52	   3179.21	      1.85	      1.70	      3.89	      3.58	66.33	 1.421e-03	     -0.21	Gaussian	0.000000	0.000000
1577	0	  0.025815	  0.026464	     -1.00	   2673.40	   2585.45	      1.71	      1.54	      3.60	      3.24	2.67	 2.374e-03	     -0.21	Gaussian	0.000000	0.000000
1578	0	  0.025310	  0.035785	     -1.00	   2102.77	    344.89	      2.43	      2.13	      5.10	      4.47	31.33	 5.936e-04	     -0.21	Gaussian	0.000000	0.000000
1579	0	  0.025087	  0.036999	     -1.00	    893.95	   3772.14	      2.27	      2.19	      4.78	      4.61	19.92	 5.282e-04	     -0.21	Gaussian	0.000000	0.000000
1580	0	  0.025592	  0.017313	     -1.00	   2258.04	   3937.18	      3.93	      3.92	      8.26	      8.23	84.94	 1.787e-03	     -0.21	Gaussian	0.000000	0.000000
1581	0	  0.024896	  0.039680	     -1.00	   5850.25	   1216.04	      1.53	      1.46	      3.22	      3.07	59.74	 1.631e-03	     -0.21	Gaussian	0.000000	0.000000
1582	0	  0.025402	  0.027277	     -1.00	   3375.30	   3987.57	      3.03	      2.94	      6.36	      6.18	9.55	 1.172e-03	     -0.21	Gaussian	0.000000	0.000000
1583	0	  0.025473	  0.032239	     -1.00	    460.35	   3093.41	      2.39	      2.39	      5.03	      5.03	78.22	 1.532e-03	     -0.21	Gaussian	0.000000	0.000000
1584	0	  0.025331	  0.039581	     -1.00	   4612.02	   3974.84	      2.33	      2.00	      4.89	      4.19	72.37	 4.623e-04	     -0.21	Gaussian	0.000000	0.000000
1585	0	  0.024844	  0.034480	     -1.00	   6349.76	   3710.82	      2.48	      2.15	      5.21	      4.52	64.30	 5.223e-04	     -0.21	Gaussian	0.000000	0.000000
1586	0	  0.025599	  0.042056	     -1.00	   2830.61	   3120.90	      2.12	      2.06	      4.46	      4.33	-76.33	 5.366e-04	     -0.21	Gaussian	0.000000	0.000000
1587	0	  0.025348	  0.037984	     -1.00	   5235.87	   3471.37	      2.36	      2.04	      4.96	      4.29	65.39	 5.667e-04	     -0.21	Gaussian	0.000000	0.000000
1588	0	  0.025691	  0.037653	     -1.00	   2287.80	   4199.56	      2.31	      2.11	      4.86	      4.43	-83.42	 6.128e-04	     -0.21	Gaussian	0.000000	0.000000
1589	0	  0.025634	  0.029683	     -1.00	   1595.42	   3901.15	      2.87	      2.70	      6.03	      5.67	88.56	 1.001e-03	     -0.21	Gaussian	0.000000	0.000000
1590	0	  0.025099	  0.036901	     -1.00	   4794.56	    203.87	      2.35	      2.12	      4.93	      4.46	48.00	 5.106e-04	     -0.21	Gaussian	0.000000	0.000000
1591	0	  0.025077	  0.037060	     -1.00	   5866.62	   1529.66	      2.36	      2.10	      4.96	      4.41	54.77	 7.993e-04	     -0.21	Gaussian	0.000000	0.000000
1592	0	  0.025164	  0.017160	     -1.00	   5381.48	   2527.15	      1.85	      1.85	      3.90	      3.89	18.69	 2.087e-03	     -0.21	Gaussian	0.000000	0.000000
1593	0	  0.025001	  0.023447	     -1.00	   5931.87	   3238.86	      1.72	      1.64	      3.61	      3.46	71.03	 2.255e-03	     -0.20	Gaussian	0.000000	0.000000
1594	0	  0.025418	  0.038666	     -1.00	   2752.52	    439.82	      2.23	      2.13	      4.68	      4.47	58.03	 5.191e-04	     -0.20	Gaussian	0.000000	0.000000
1595	0	  0.025271	  0.036483	     -1.00	   3969.35	    203.43	      2.38	      2.11	      5.00	      4.43	48.50	 5.032e-04	     -0.20	Gaussian	0.000000	0.000000
1596	0	  0.024872	  0.035660	     -1.00	   5702.71	    479.99	      2.46	      2.08	      5.18	      4.38	48.43	 5.323e-04	     -0.20	Gaussian	0.000000	0.000000
1597	0	  0.024680	  0.015827	     -1.00	   6031.65	   1089.11	      4.90	      4.89	     10.29	     10.27	81.37	 2.348e-03	     -0.20	Gaussian	0.000000	0.000000
1598	0	  0.025423	  0.039059	     -1.00	   3371.91	   4245.40	      2.26	      2.07	      4.75	      4.35	83.16	 5.258e-04	     -0.20	Gaussian	0.000000	0.000000
1599	0	  0.025343	  0.036155	     -1.00	   1894.47	    337.11	      2.25	      2.24	      4.74	      4.71	77.58	 6.053e-04	     -0.20	Gaussian	0.000000	0.000000
1600	0	  0.024821	  0.028974	     -1.00	    114.54	   2118.68	      2.51	      2.51	      5.28	      5.28	54.43	 5.402e-04	     -0.20	Gaussian	0.000000	0.000000
1601	0	  0.025024	  0.022831	     -1.00	   5543.18	    882.87	      3.09	      3.08	      6.49	      6.48	9.40	 1.220e-03	     -0.20	Gaussian	0.000000	0.000000
1602	0	  0.025744	  0.040036	     -1.00	   4044.53	   2417.98	      2.13	      2.13	      4.48	      4.47	14.93	 7.313e-04	     -0.20	Gaussian	0.000000	0.000000
1603	0	  0.025015	  0.039472	     -1.00	   5899.08	   2045.70	      2.28	      2.03	      4.78	      4.27	57.56	 5.193e-04	     -0.20	Gaussian	0.000000	0.000000
1604	0	  0.025737	  0.030347	     -1.00	   1789.70	   1435.52	      1.68	      1.63	      3.52	      3.43	72.89	 2.200e-03	     -0.20	Gaussian	0.000000	0.000000
1605	0	  0.025641	  0.037746	     -1.00	   2314.06	   2319.34	      2.41	      2.37	      5.06	      4.98	24.18	 8.198e-04	     -0.20	Gaussian	0.000000	0.000000
1606	0	  0.025256	  0.027502	     -1.00	    767.22	   1921.92	      1.83	      1.68	      3.84	      3.53	84.77	 1.846e-03	     -0.20	Gaussian	0.000000	0.000000
1607	0	  0.025183	  0.033113	     -1.00	    978.41	   3238.51	      2.34	      2.34	      4.92	      4.91	-84.76	 5.474e-04	     -0.20	Gaussian	0.000000	0.000000
1608	0	  0.024858	  0.031289	     -1.00	   5848.58	    913.22	      2.10	      1.90	      4.41	      3.99	64.90	 1.026e-03	     -0.20	Gaussian	0.000000	0.000000
1609	0	  0.025621	  0.036758	     -1.00	   1582.94	   4247.58	      2.22	      2.22	      4.67	      4.66	-46.67	 8.839e-04	     -0.20	Gaussian	0.000000	0.000000
1610	0	  0.025596	  0.028047	     -1.00	    872.47	   1021.20	      3.08	      3.00	      6.48	      6.30	84.92	 1.220e-03	     -0.20	Gaussian	0.000000	0.000000
1611	0	  0.025663	  0.040239	     -1.00	   2808.95	   2883.35	      1.63	      1.62	      3.42	      3.40	21.34	 1.665e-03	     -0.20	Gaussian	0.000000	0.000000
1612	0	  0.025892	  0.028658	     -1.00	   2387.61	   4159.26	      2.81	      2.69	      5.90	      5.65	83.38	 1.719e-03	     -0.20	Gaussian	0.000000	0.000000
1613	0	  0.025186	  0.020458	     -1.00	   3946.93	    546.20	      3.58	      3.52	      7.52	      7.40	80.60	 1.337e-03	     -0.20	Gaussian	0.000000	0.000000
1614	0	  0.025934	  0.024812	     -1.00	   2395.74	   1333.04	      1.69	      1.58	      3.55	      3.32	71.44	 2.726e-03	     -0.20	Gaussian	0.000000	0.000000
1615	0	  0.025173	  0.039962	     -1.00	   5593.88	   2753.51	      2.22	      2.04	      4.66	      4.29	58.76	 5.248e-04	     -0.20	Gaussian	0.000000	0.000000
1616	0	  0.025068	  0.032917	     -1.00	    908.88	    507.87	      2.55	      2.15	      5.35	      4.52	20.79	 5.544e-04	     -0.20	Gaussian	0.000000	0.000000
1617	0	  0.025300	  0.021314	     -1.00	   1581.93	   3305.87	      1.71	      1.67	      3.59	      3.51	74.80	 2.297e-03	     -0.20	Gaussian	0.000000	0.000000
1618	0	  0.025162	  0.032922	     -1.00	    908.65	    495.14	      1.83	      1.60	      3.84	      3.36	38.84	 1.340e-03	     -0.20	Gaussian	0.000000	0.000000
1619	0	  0.025485	  0.038192	     -1.00	   1932.85	   2229.65	      2.22	      2.12	      4.66	      4.46	68.20	 5.020e-04	     -0.20	Gaussian	0.000000	0.000000
1620	0	  0.025469	  0.037146	     -1.00	   2138.87	   1570.36	      2.82	      2.43	      5.93	      5.12	65.65	 1.095e-03	     -0.20	Gaussian	0.000000	0.000000
1621	0	  0.025468	  0.037378	     -1.00	   3742.73	   3738.58	      2.31	      2.08	      4.86	      4.37	78.08	 4.543e-04	     -0.20	Gaussian	0.000000	0.000000
1622	0	  0.024403	  0.028438	     -1.00	   6373.32	    151.48	      2.85	      2.22	      5.99	      4.66	53.07	 5.236e-04	     -0.20	Gaussian	0.000000	0.000000
1623	0	  0.024912	  0.030250	     -1.00	   1089.41	    203.74	      2.45	      2.43	      5.14	      5.10	6.17	 6.213e-04	     -0.20	Gaussian	0.000000	0.000000
1624	0	  0.025809	  0.038571	     -1.00	   2094.01	   3298.46	      2.18	      2.14	      4.57	      4.49	-61.59	 1.225e-03	     -0.20	Gaussian	0.000000	0.000000
1625	0	  0.025382	  0.016023	     -1.00	   3551.47	    906.17	      4.32	      4.30	      9.07	      9.03	82.69	 2.072e-03	     -0.20	Gaussian	0.000000	0.000000
1626	0	  0.025642	  0.039439	     -1.00	   2924.77	   2467.51	      2.23	      2.04	      4.69	      4.28	80.41	 5.200e-04	     -0.20	Gaussian	0.000000	0.000000
1627	0	  0.025373	  0.035654	     -1.00	   4961.69	   3796.37	      2.40	      2.08	      5.05	      4.37	70.98	 5.014e-04	     -0.20	Gaussian	0.000000	0.000000
1628	0	  0.025664	  0.039818	     -1.00	   2992.95	   1954.63	      2.22	      2.03	      4.67	      4.26	85.52	 5.146e-04	     -0.20	Gaussian	0.000000	0.000000
1629	0	  0.024975	  0.029876	     -1.00	   5901.18	   2991.58	      3.02	      2.58	      6.34	      5.42	-65.54	 1.006e-03	     -0.20	Gaussian	0.000000	0.000000
1630	0	  0.025300	  0.024742	     -1.00	   4778.79	   3628.48	      1.98	      1.86	      4.15	      3.91	78.06	 1.509e-03	     -0.20	Gaussian	0.000000	0.000000
1631	0	  0.024886	  0.028329	     -1.00	    430.77	   1220.35	      2.52	      2.50	      5.29	      5.25	54.11	 5.672e-04	     -0.20	Gaussian	0.000000	0.000000
1632	0	  0.025540	  0.037895	     -1.00	   2417.66	   1772.66	      2.26	      2.09	      4.76	      4.38	66.14	 5.505e-04	     -0.20	Gaussian	0.000000	0.000000
1633	0	  0.024838	  0.023088	     -1.00	    291.86	   1725.08	      3.15	      3.02	      6.62	      6.34	79.68	 7.872e-04	     -0.20	Gaussian	0.000000	0.000000
1634	0	  0.024541	  0.032409	     -1.00	   6363.80	    651.51	      2.58	      2.13	      5.42	      4.49	50.08	 4.904e-04	     -0.20	Gaussian	0.000000	0.000000
1635	0	  0.024888	  0.033598	     -1.00	    671.85	   3682.78	      2.34	      2.26	      4.92	      4.75	-3.83	 4.834e-04	     -0.20	Gaussian	0.000000	0.000000
1636	0	  0.025649	  0.035216	     -1.00	   3398.88	   3566.27	      2.52	      2.21	      5.29	      4.64	62.36	 6.782e-04	     -0.20	Gaussian	0.000000	0.000000
1637	0	  0.025554	  0.034114	     -1.00	   3502.43	   1393.16	      2.85	      2.54	      5.98	      5.34	11.69	 1.097e-03	     -0.20	Gaussian	0.000000	0.000000
1638	0	  0.025075	  0.028239	     -1.00	   5906.62	   1502.31	      3.48	      3.34	      7.32	      7.02	81.60	 1.890e-03	     -0.20	Gaussian	0.000000	0.000000
1639	0	  0.025566	  0.039696	     -1.00	   3483.20	    646.62	      2.12	      2.10	      4.45	      4.42	31.57	 5.409e-04	     -0.20	Gaussian	0.000000	0.000000
1640	0	  0.025286	  0.036977	     -1.00	   5219.27	   2103.59	      2.30	      2.09	      4.83	      4.39	57.40	 4.918e-04	     -0.20	Gaussian	0.000000	0.000000
1641	0	  0.025199	  0.031425	     -1.00	   4780.23	   1317.95	      2.68	      2.11	      5.63	      4.43	74.74	 4.317e-04	     -0.20	Gaussian	0.000000	0.000000
1642	0	  0.025453	  0.038501	     -1.00	   1848.00	   2357.52	      2.15	      2.14	      4.51	      4.50	16.32	 5.463e-04	     -0.20	Gaussian	0.000000	0.000000
1643	0	  0.025014	  0.024052	     -1.00	    562.23	   2433.45	      3.22	      3.09	      6.77	      6.49	84.67	 9.808e-04	     -0.20	Gaussian	0.000000	0.000000
1644	0	  0.025287	  0.032867	     -1.00	    988.84	    880.43	      2.48	      2.17	      5.21	      4.57	24.60	 5.150e-04	     -0.20	Gaussian	0.000000	0.000000
1645	0	  0.025395	  0.020216	     -1.00	   2038.96	   1997.76	      1.81	      1.79	      3.81	      3.76	74.89	 2.136e-03	     -0.20	Gaussian	0.000000	0.000000
1646	0	  0.025352	  0.038907	     -1.00	   1533.13	   1984.84	      2.19	      2.08	      4.59	      4.37	55.51	 5.312e-04	     -0.20	Gaussian	0.000000	0.000000
1647	0	  0.025043	  0.032116	     -1.00	   1187.38	    334.68	      2.51	      2.19	      5.27	      4.61	26.14	 5.144e-04	     -0.20	Gaussian	0.000000	0.000000
1648	0	  0.025041	  0.033007	     -1.00	    861.01	   2370.50	      2.31	      2.31	      4.86	      4.86	1.68	 4.927e-04	     -0.20	Gaussian	0.000000	0.000000
1649	0	  0.025019	  0.032990	     -1.00	   5840.51	   3995.12	      2.55	      2.10	      5.36	      4.41	64.38	 5.413e-04	     -0.20	Gaussian	0.000000	0.000000
1650	0	  0.025046	  0.033350	     -1.00	   5930.62	   3413.41	      2.46	      2.14	      5.17	      4.49	61.94	 5.165e-04	     -0.20	Gaussian	0.000000	0.000000
1651	0	  0.024699	  0.027388	     -1.00	    260.64	    635.37	      2.53	      2.53	      5.33	      5.33	62.13	 5.703e-04	     -0.20	Gaussian	0.000000	0.000000
1652	0	  0.025376	  0.031647	     -1.00	    619.51	   1404.14	      2.36	      2.36	      4.96	      4.96	79.94	 1.083e-03	     -0.20	Gaussian	0.000000	0.000000
1653	0	  0.025390	  0.037610	     -1.00	   4825.01	   3982.58	      2.16	      2.16	      4.55	      4.54	15.50	 4.738e-04	     -0.20	Gaussian	0.000000	0.000000
1654	0	  0.025307	  0.034356	     -1.00	   1216.63	   1022.68	      2.38	      2.14	      5.01	      4.50	34.78	 5.420e-04	     -0.20	Gaussian	0.000000	0.000000
1655	0	  0.025293	  0.030642	     -1.00	   4717.42	    507.94	      2.60	      2.20	      5.47	      4.62	76.51	 8.704e-04	     -0.20	Gaussian	0.000000	0.000000
1656	0	  0.025489	  0.020446	     -1.00	   2179.90	   2269.11	      3.61	      3.60	      7.58	      7.56	86.75	 1.584e-03	     -0.20	Gaussian	0.000000	0.000000
1657	0	  0.024523	  0.021407	     -1.00	   6268.86	    341.23	      1.96	      1.92	      4.13	      4.04	75.18	 1.526e-03	     -0.20	Gaussian	0.000000	0.000000
1658	0	  0.025258	  0.031847	     -1.00	    957.31	   3948.85	      2.35	      2.35	      4.93	      4.93	-63.86	 5.783e-04	     -0.20	Gaussian	0.000000	0.000000
1659	0	  0.025119	  0.033704	     -1.00	   5820.66	   3997.71	      2.45	      2.12	      5.16	      4.46	73.19	 5.653e-04	     -0.20	Gaussian	0.000000	0.000000
1660	0	  0.025339	  0.027112	     -1.00	   4755.55	   3144.24	      2.75	      2.35	      5.79	      4.94	-23.83	 7.641e-04	     -0.20	Gaussian	0.000000	0.000000
1661	0	  0.025601	  0.017372	     -1.00	   3234.51	   2238.07	      4.85	      4.83	     10.20	     10.16	85.02	 2.591e-03	     -0.20	Gaussian	0.000000	0.000000
1662	0	  0.025421	  0.036416	     -1.00	   4547.46	   2691.42	      2.28	      2.10	      4.80	      4.42	87.82	 4.516e-04	     -0.20	Gaussian	0.000000	0.000000
1663	0	  0.025789	  0.038935	     -1.00	   2377.32	   1216.52	      2.79	      2.58	      5.87	      5.43	66.07	 1.467e-03	     -0.20	Gaussian	0.000000	0.000000
1664	0	  0.025504	  0.022678	     -1.00	   2904.10	    798.29	      3.79	      3.01	      7.98	      6.33	87.59	 1.488e-03	     -0.20	Gaussian	0.000000	0.000000
1665	0	  0.025277	  0.032217	     -1.00	    989.09	   3927.95	      2.36	      2.30	      4.96	      4.83	49.84	 5.407e-04	     -0.20	Gaussian	0.000000	0.000000
1666	0	  0.025405	  0.034356	     -1.00	   4995.41	   3970.49	      2.40	      2.11	      5.04	      4.44	66.24	 4.780e-04	     -0.20	Gaussian	0.000000	0.000000
1667	0	  0.025630	  0.037721	     -1.00	   3520.75	   1805.57	      2.25	      2.05	      4.72	      4.31	87.00	 5.003e-04	     -0.20	Gaussian	0.000000	0.000000
1668	0	  0.025294	  0.032922	     -1.00	   1037.35	   2580.73	      2.35	      2.25	      4.94	      4.73	26.62	 5.299e-04	     -0.20	Gaussian	0.000000	0.000000
1669	0	  0.025173	  0.024345	     -1.00	   1385.28	    723.42	      3.19	      3.03	      6.71	      6.37	79.98	 1.012e-03	     -0.20	Gaussian	0.000000	0.000000
1670	0	  0.025831	  0.036088	     -1.00	   2634.84	    983.02	      2.34	      2.06	      4.91	      4.32	73.38	 8.093e-04	     -0.20	Gaussian	0.000000	0.000000
